anzahl_personen_1000,vee,anzahl_kfz_je_person,unfaelle_je_10k_kfz,elektro,pih,euro2,euro3,euro4,euro6,euro6dt
214.0,24316.0,0.5994065420560748,73.8,0.2650596774067808,0.1902192979036897,5.786876427619219,7.165966337420969,26.60887326249484,24.22645451497977,5.571710336547832
75.0,20609.0,0.6075066666666666,60.2,0.0943748216754822,0.0724271887276957,7.398547066698856,8.287426201084214,30.0902047714154,19.557535719772623,4.644119131751641
112.0,21348.0,0.6308660714285714,57.5,0.1358676422718202,0.086332564360219,7.505271947577735,8.203008902161145,29.923432922428063,19.993772733062546,4.172268848097145
167.0,21693.0,0.6155868263473054,71.4,0.1819013063821094,0.1799558378646537,6.648638658404911,7.444335282044298,27.345505481357545,23.094656770716806,5.185646333278212
119.0,19779.0,0.5747478991596638,61.7,0.13305066159807,0.0877257109437824,6.6642298413626735,8.25791359017472,29.879377147452303,20.6857226405439,4.627531252284524
207.0,20129.0,0.4121787439613527,76.2,0.1640862155858463,0.1300969280716353,4.506510706625567,6.217695526306537,26.599547590862745,25.34194395283693,7.019373893883101
94.0,20710.0,0.4698191489361702,81.8,0.1562393859112832,0.1471820302062812,4.56717161424722,6.670742476733918,26.99771301768449,24.62015714512148,7.48816882911034
251.0,20497.0,0.5742430278884462,56.3,0.0894994276199396,0.0846428695320359,5.778610330592847,7.921740035383494,29.08592638845527,22.00922746036702,4.908592638845527
209.0,21911.0,0.6013205741626795,59.5,0.1336770743817435,0.137655558738343,4.989815080047105,7.043508704923772,27.029027021865748,24.163722588242784,5.562716827397435
223.0,20951.0,0.5506457399103138,70.8,0.1254132938091437,0.1034252487906575,5.1142563968923564,7.222665602553871,27.403619069335637,23.761747316644136,5.290160757040247
155.0,21164.0,0.5817290322580645,64.8,0.1341939490728418,0.0931594357199893,5.284579895306539,7.207656818383462,27.47870641469257,23.170082512643067,5.165912518853695
233.0,19667.0,0.5364377682403434,74.3,0.0936074885990879,0.0800064005120409,5.924473957916633,7.787022961836946,29.1415313225058,22.023361868949515,4.681974557964637
210.0,21663.0,0.6081714285714286,59.7,0.0822136615615897,0.0712518400200444,5.606188731247455,8.093739233925271,29.601616085690125,21.21817156816687,4.057439944877697
244.0,20918.0,0.516483606557377,82.9,0.1888559140467537,0.1317230324863912,4.419069686245259,6.06164003110568,25.194013743632063,26.714383202932822,7.924806779768612
331.0,20972.0,0.6114803625377644,53.3,0.0825098814229249,0.0958498023715415,4.57806324110672,6.169466403162056,26.57213438735178,25.525691699604742,5.788043478260869
298.0,21232.0,0.6028557046979865,59.2,0.0996376307396006,0.0818253168643648,5.326438483504128,7.069818704042839,28.616038875375036,23.006829909101537,5.183383337693639
223.0,21060.0,0.6155964125560538,57.3,0.1034397354273809,0.0866854120835093,4.873322746543511,6.193272046504174,26.229257419251446,25.74556738880228,6.269030725972115
313.0,21691.0,0.5937124600638978,56.2,0.1436781609195402,0.1113909337466098,4.602544233501227,6.008114856429463,26.591222179172583,25.80771879977614,6.20560506263722
545.0,21075.0,0.4191174311926605,102.5,0.2753711381277389,0.1843104120060065,5.241683047382223,6.510841917703869,25.9291039712108,25.810900144033557,7.589123496731882
295.0,21431.0,0.6131084745762712,61.4,0.1144487385758596,0.0950975025847722,6.307397148180708,7.691286967771899,29.39121011572039,21.78175123156795,5.350340305307215
245.0,20038.0,0.5855755102040816,61.7,0.096887067319086,0.0801583650481647,7.180795449792983,8.078569138332426,31.04080409295582,20.319099995817822,4.7516484742029474
236.0,22159.0,0.5837923728813559,62.4,0.1342769007439666,0.0892759934676102,6.719651605879151,7.687896933405916,28.59880239520958,22.62964979132644,5.251315550716748
242.0,21770.0,0.5898842975206612,59.8,0.1337984756780991,0.1134835238735709,6.069967496077113,7.509527011880744,28.61956399910334,22.554500112082494,5.2769838601210495
583.0,19963.0,0.3946380789022298,91.4,0.3229395759625164,0.1634256804332519,5.358276032928536,6.856924293922825,26.60491841755261,25.285342976607527,7.594513069708007
256.0,22645.0,0.597109375,56.1,0.1635483448907497,0.1341096428104147,5.599241135679707,7.075755593353396,27.963496009420385,24.259453094334685,5.217846395394479
194.0,21916.0,0.5952938144329897,62.9,0.087455730948072,0.0978465108626945,5.94179431451159,7.180894819330315,28.25339648618459,23.15671893806229,5.474209218353581
81.0,20858.0,0.5198518518518519,61.1,0.1614895031822931,0.1068680535765175,5.526265792723473,6.88942718723283,26.410658307210035,25.294480858744183,6.141350812197207
235.0,18832.0,0.4009744680851064,94.3,0.1029407082745227,0.1432679960521707,4.828662089165755,6.449182311178088,26.71258317503104,26.188328433921612,6.70281972641119
233.0,19810.0,0.4782618025751073,91.4,0.2378067931978283,0.1714003679274913,4.817157984475254,6.4127069592138914,26.469242159106205,24.860232422488444,6.776147529950196
82.0,21108.0,0.6203536585365854,60.3,0.1120525270793607,0.0845308537616229,6.978710019854921,7.664786018989956,28.48689771766695,21.45314435117655,3.9985059663056086
156.0,20659.0,0.5951217948717948,70.9,0.0894020831762513,0.0732450801925914,5.680802249054815,7.025064897295318,27.55199862126908,24.510173526212046,5.18316655715809
170.0,21671.0,0.6230117647058824,54.7,0.1180225092529647,0.0981947276984666,5.421481985044188,6.744278268751416,27.81554498073873,24.01238764257119,4.761500113301609
176.0,20571.0,0.5804204545454545,69.9,0.1027859897801358,0.1213853593593985,5.330187755741331,6.97182684965836,27.91373808171976,24.021575268711945,5.534780821113221
208.0,20892.0,0.5915480769230769,59.6,0.0828985224557468,0.110531363274329,5.147022967767104,6.737536776060208,26.768095447083116,24.99227905918304,5.766323694348271
88.0,21673.0,0.6207840909090909,56.2,0.1006791264712881,0.07688224203262,6.031594940416262,7.655274670962308,27.897270680407843,22.55029379999634,4.669680938695564
130.0,19958.0,0.6138307692307692,56.2,0.0889746610190731,0.0664177047043785,5.392365723451715,6.527732524624677,26.12346174089576,25.723702348429786,5.718188425775082
183.0,21637.0,0.6251584699453552,62.1,0.1057655326736827,0.1249956295234432,5.005943848117199,6.443830635292472,25.97898674871508,26.349603160728645,6.142267752875774
184.0,19914.0,0.5729239130434782,53.4,0.0569162761577719,0.0597620899656605,5.638505758029938,7.0433891745242745,27.883283689692465,24.35732038171849,4.979225559202413
108.0,20050.0,0.5898055555555556,45.4,0.0863435846716589,0.0722146344526601,6.984411058258372,8.245027394464591,29.184131619020707,20.68478312061414,4.347007017378609
124.0,21227.0,0.607741935483871,61.4,0.0902335456475584,0.0849256900212314,6.532643312101912,7.875530785562633,27.72160297239915,23.281581740976645,4.775743099787686
211.0,20415.0,0.4611943127962085,67.5,0.2671818480762907,0.2342979283130549,4.568809602104571,5.922188424860243,25.021580072344623,27.43854817494245,7.9003617231173955
92.0,20362.0,0.4978152173913043,66.4,0.1026223279984279,0.1048057817856285,4.676958012183672,6.235944016244896,25.236358872464464,26.618485119762443,7.137710430358742
111.0,20516.0,0.4071081081081081,71.8,0.2257186483436234,0.2058022970191861,4.481179047998406,5.981544181106021,23.892982805550023,27.75675496249087,8.216601385292881
36.0,22736.0,0.5655277777777777,50.1,0.0736774890711724,0.1031484846996414,3.1730438626651605,4.710447467950292,20.516724790019158,31.047693894592072,8.35011542806621
96.0,21273.0,0.6263333333333333,49.9,0.1047764768493879,0.1263970196913251,4.457158062799362,5.985564129856306,26.834419904204367,25.10643959552954,5.014302820649282
83.0,19955.0,0.5682168674698795,62.8,0.1505449302404478,0.1102582587676519,5.286035367456851,6.69394851787456,28.11797633688139,23.538017895763534,5.769475425130401
121.0,21390.0,0.6109173553719008,51.5,0.1231043952327484,0.090637301984551,4.5738017613398085,6.220153948133818,26.107601358206733,25.60706700396369,5.399007048064826
100.0,19996.0,0.56778,51.8,0.1215259431469935,0.1549896086512381,4.924442565782521,6.5624009299376524,28.07249286695551,24.26291873613019,5.239705519743563
75.0,19528.0,0.5918666666666667,47.2,0.0743410678080648,0.0608245100247803,6.028384771344897,6.82135616129759,27.578283397161524,23.33633701284073,5.0439288127956745
122.0,21629.0,0.6240983606557376,48.7,0.1339637509850275,0.0958760178618334,4.418177042290517,6.216180719726819,24.82663514578408,26.75728920409772,6.14394536380352
134.0,20603.0,0.5680820895522388,56.8,0.2561643655662546,0.1090340632923032,4.601762936300461,6.025774076166205,25.7044520053072,26.17999816087122,6.2175689344876055
69.0,20486.0,0.5852028985507246,45.6,0.106490997795884,0.1040144629634215,4.962975804254687,6.478615121721687,27.031377696327297,24.12392580301642,5.648975952846777
63.0,21539.0,0.6241269841269841,50.8,0.0762970498474059,0.0559511698880976,4.270091556459817,5.516276703967447,25.546795523906408,25.836724313326556,6.302136317395727
103.0,20366.0,0.5709417475728156,51.1,0.2907817096604145,0.1003281922220143,4.873569473021919,5.791827503528491,24.830377336031425,26.498546091451697,6.38359378985495
79.0,20988.0,0.6120632911392405,64.5,0.1530411763489338,0.1323599363017806,4.762889582859389,6.245734494240274,25.262134717597668,26.6705271648088,5.718362873037868
56.0,21523.0,0.6242321428571429,54.3,0.1201476099207597,0.1029836656463655,4.087879394684898,5.174929198729869,23.380152759104043,28.83256572360328,7.183110678833995
101.0,21061.0,0.5974851485148515,47.4,0.0961124183872999,0.1027408610346998,4.817220693997945,6.016968813177344,25.461505319325223,26.364630630033474,6.217479203261194
81.0,21300.0,0.6107283950617284,73.7,0.1192666114132082,0.1698033111645677,4.740342436677516,6.553599223756292,26.481230669712343,25.89500495259657,5.645960096221876
78.0,20725.0,0.6470641025641025,71.7,0.0951041191971627,0.0832161042975173,4.741336609141884,6.469061441223673,26.399318420479084,25.050028729369338,5.440748152404352
95.0,21454.0,0.6346947368421053,45.0,0.0779487859891203,0.0829242404139578,4.812922913626111,6.320485604351863,26.4959532970678,25.489253018442355,6.05346955021892
90.0,20952.0,0.5713222222222222,47.8,0.1089091580933118,0.0661234174137964,5.165405783854218,6.577335226278223,28.267760944397985,24.203115579844024,6.5326046792041845
1827.0,25340.0,0.4401729611384783,103.5,0.4221607667782481,0.3111181851190506,5.445936065337306,6.38986018333839,22.96417788698277,25.881004133320733,12.678501260886648
244.0,23306.0,0.5853073770491803,76.9,0.5587648356265098,0.5426600847249938,5.072996533977523,5.054791163393201,21.35910093477576,26.917340615481567,12.738857963099116
103.0,20388.0,0.5416796116504854,73.0,0.1308407864785905,0.1308407864785905,6.547416342551933,7.561880522646209,29.066370333195923,22.414998297277435,5.081282598175398
122.0,25296.0,1.15172131147541,33.8,1.461817664223187,0.4433848124688634,2.394135648708277,1.951462529357341,9.504661589922424,15.919863354921358,55.32275282898015
175.0,24564.0,0.6141428571428571,57.2,0.1637590137241218,0.141428239125378,6.408001860897883,6.173528727611073,24.654105605954875,26.096301465457085,5.841358455454757
133.0,21889.0,0.6032932330827068,63.1,0.1395847354121488,0.1271218126074927,5.749146289787881,6.641491562601261,25.83937785089359,25.6000897330442,6.012113960966126
87.0,24035.0,0.639896551724138,60.0,0.2514774299006664,0.1904043397819331,6.65876309029836,6.136049289576261,23.96400280217708,26.76079107614377,5.728296599665894
130.0,23006.0,0.6723230769230769,50.3,0.1796297567561383,0.0880986705109723,6.8041921237500285,7.236676506258438,27.219056772156243,23.033797853596027,6.212672478890643
130.0,23076.0,0.6473769230769231,52.5,0.1996221437992371,0.1699164676386364,7.227985123397379,7.345619600993358,28.77529438325075,22.043988165258614,4.922824653334759
118.0,23319.0,0.6328474576271187,54.4,0.2182762868927098,0.1191815308800685,6.352777331405004,6.607209813059082,26.155659114039317,24.3920402806792,5.392629492741978
321.0,21673.0,0.5711464174454829,65.2,0.2105400953430276,0.1450872159617755,6.570923649216202,7.060183922591061,26.76204605700946,23.99993454712062,5.783852774656645
1139.0,22325.0,0.5134082528533802,80.8,0.2623244614995246,0.1913566313024563,6.523397153078466,6.973658109485406,26.45013783149672,25.00906336144685,6.993494900576636
213.0,24495.0,0.6597230046948357,64.5,0.2113563097330648,0.1280947331715544,6.206189822161813,7.672162879569602,28.435607489272066,22.39949900726582,5.165775933846187
147.0,22691.0,0.6259523809523809,61.0,0.2151823072325164,0.1554094441123729,7.399880454273759,7.958485029614737,28.06281584524262,21.598652393631472,4.923110362440906
271.0,22177.0,0.5937970479704797,61.7,0.2088007009737818,0.1367147446852143,6.362828503781405,6.931437555540365,27.58282117089965,23.93067319583144,5.570504415264823
69.0,22013.0,0.6500434782608696,51.6,0.1404588321851381,0.1003277372750986,7.274875705081042,7.669498138363097,26.98370231645597,23.033018973089877,5.631730319042204
116.0,22123.0,0.6659310344827586,52.6,0.3106876553438277,0.1294531897265948,7.77107497928749,8.476594863297432,29.5696975973488,20.16880695940348,4.242181027340513
153.0,22827.0,0.6608954248366014,66.2,0.2175697459378739,0.121641267047084,7.5289021628410655,7.96206374793556,28.268243717673585,21.769830987865543,4.864661728492736
173.0,21812.0,0.6324450867052023,55.1,0.1846215714768811,0.1599444307349218,7.00830797071646,7.801632347161671,27.31485289682213,22.518347911125737,5.594399203019751
195.0,22819.0,0.6425333333333333,52.3,0.1612208086580363,0.1061503344134595,6.446437977876035,8.035500502817374,28.29425191948537,22.42565485976982,4.681788433604163
251.0,26483.0,0.6612669322709164,54.6,0.2602754581932545,0.1765294195616286,5.653158852378026,6.818976008868645,24.80931207750425,25.38709949511381,6.328549566810058
,21792.0,,55.3,0.1655091841370805,0.1168300123320568,9.27500486791718,10.294022197702343,29.992860388135263,18.004803011618094,3.943012916206919
179.0,22041.0,0.5800223463687151,75.6,0.3033980582524271,0.1810756665125597,6.062182154415164,7.441439358915088,26.25308213900447,24.15048543689321,5.950454615503159
112.0,24082.0,0.6461696428571428,60.9,0.2777355570601484,0.1492310455845573,6.394826657086402,7.784886211327742,28.65097898329441,22.64304762957538,4.778156996587031
162.0,23845.0,0.6945123456790123,64.2,0.1830932086640417,0.1199882678138137,6.724675809476406,7.533485614739892,27.43909484405969,23.097297153167247,5.816320182026646
135.0,21926.0,0.6506814814814815,81.0,0.1639306937455886,0.1377473190501127,7.078618428542155,8.17490494296578,28.2996744154277,20.90230186015801,4.654948657817445
202.0,24033.0,0.6202623762376238,54.7,0.2362462388162148,0.1396726074082351,5.883010224034862,7.066635805671506,26.772445388010503,23.70443680014047,6.203858156481208
,22382.0,,56.5,0.1854370132278402,0.1483496105822722,6.935344294721227,7.599385408756159,27.510022429048263,22.840541829291983,5.976370026314395
135.0,24672.0,0.6403629629629629,69.9,0.1862369720875892,0.1272426517368622,5.765248875059283,6.930097514141285,27.814086918298653,23.01472544506009,5.813832432995176
77.0,19755.0,0.5500129870129871,71.8,0.1652853533564733,0.1204221860168591,6.365847323557886,8.13440060447215,29.3712072914453,22.516587565818988,5.813321999480531
,19340.0,,70.8,0.1462641693414049,0.1543899565270385,5.63117051964409,6.931296469345467,27.778003494088487,25.315889976841504,6.22841587778816
166.0,21000.0,0.5342650602409639,99.2,0.2976727403932888,0.1961933970773949,5.959092549161104,6.857748511636299,25.440871369294605,25.133050694569725,6.876916832040411
161.0,21795.0,0.5290807453416149,102.7,0.3557089525956187,0.3075767180859806,6.0177032706440325,6.854734568336034,25.99962433377944,26.34007184616468,7.707027306238406
73.0,19076.0,0.5533698630136986,101.3,0.1039706901673433,0.0940687196752153,6.433805327260125,8.510743637983959,28.178532527973065,23.103772650757502,5.735716407565105
123.0,23520.0,0.6495934959349593,68.3,0.1914893617021276,0.1163954943679599,5.966207759699625,7.438047559449313,26.86357947434293,23.826032540675847,5.072590738423028
188.0,21539.0,0.6207180851063829,68.3,0.2065212734050302,0.1259694074296242,6.7243669394575605,7.847808389391147,28.74416213205365,22.3102960709542,4.687433051973092
170.0,22731.0,0.5919764705882353,68.2,0.1351405063794268,0.1043364203664692,5.923327636233554,8.32505266505028,29.120791764378552,20.704320521483368,3.773997376684288
320.0,23224.0,0.627296875,63.2,0.1434727376889929,0.1230477993374349,4.764490497421974,6.868259147632451,27.034149500585347,24.059082870451093,4.996139188482327
,22286.0,,64.0,0.1886648915937618,0.0791175351844808,6.96538607835679,8.205401293267402,27.55572461011792,22.632179535945227,4.806390262457208
134.0,21955.0,0.6295746268656717,75.8,0.4314687718549601,0.1623934663300262,4.928700970804736,7.451133790879888,26.57681685098917,24.159880516340102,4.749712551711059
,20824.0,,61.2,0.1677087877465949,0.1541369783335756,6.877999127526538,8.779991275265377,30.040230720760015,20.852115748145994,4.016286171295623
131.0,24562.0,0.637030534351145,58.9,0.2109022060850079,0.1198307989119363,6.020299337335682,7.495416471941619,27.6317839211034,23.27114114869804,5.066446177996669
352.0,23721.0,0.6537357954545454,59.4,0.1816483062816418,0.1481867761771288,6.42331008408839,7.28374942963301,28.880777002802947,22.771657649436158,5.022271472959173
140.0,24081.0,0.6255071428571428,58.7,0.1621541377853399,0.1575864155942035,5.515524545797124,7.14734329858058,27.863105365931645,23.39130534080917,4.732160190017243
89.0,22779.0,0.6007977528089887,61.6,0.1664453629069963,0.1047296665482224,6.422172766546352,8.72248508537338,28.57249724149539,22.01193170129603,4.510856352041293
,22230.0,,62.6,0.1166763896991416,0.0944523154707336,7.2117120871183715,8.4118120954524,29.23021362891352,20.935077923160264,4.3086923910325865
,22588.0,,111.2,0.2666951141455088,0.2137663914920155,6.170914641151466,7.679998687039438,26.834041784969887,24.193760154929347,7.340680441811228
,18640.0,,119.2,0.200696535033351,0.1416681423764831,5.837908033764241,7.884225645868996,29.006552151584916,23.72547862188379,6.085827282923086
611.0,26736.0,0.5143911620294599,86.8,0.3639915620137897,0.4556258014018766,5.260378054872365,6.052950590690853,21.279506702344623,30.89251112815112,11.234739558310238
493.0,17797.0,0.4721703853955375,74.2,0.1194260675315748,0.1323137726608815,6.411203711659078,8.721539651172781,30.02792336111349,22.62694389552367,6.149583297534153
574.0,21061.0,0.5087857142857143,65.2,0.2390058998161229,0.3739175395404101,5.816266782631325,6.959933982324521,25.928031146098345,26.889875805960084,8.5257992829823
221.0,21983.0,0.5407737556561086,73.0,0.1815732443038716,0.2317778279823614,6.121612236530528,7.503911773811615,27.79995146890245,24.673879391855145,7.032825430295119
257.0,21422.0,0.541420233463035,71.1,0.2314132739228862,0.2019476086097236,6.217255381077293,8.031909159509864,27.862301915268244,23.81760034496389,6.67289518128571
168.0,23762.0,0.5623035714285715,51.5,0.285814093810537,0.2275927043306128,6.185228704203585,7.101950945832937,26.113881037822733,25.58036139604306,7.501032106449871
209.0,19304.0,0.5350047846889953,63.6,0.1207340631036703,0.1341489590040781,6.240609572869714,7.65722257995278,28.51738570508693,24.2729126421979,6.571510338413107
109.0,22649.0,0.570605504587156,49.6,0.209016657019744,0.2122322978969708,5.161103607949064,6.236735481381439,25.178468068686087,27.80564666538041,7.735224130169143
154.0,23761.0,0.6213311688311688,50.7,0.2748602184250405,0.2027486021842504,6.104405079166013,6.957203323404923,25.90270157286931,23.249203114385743,11.688352406333282
350.0,21304.0,0.4979228571428571,58.6,0.307563420610192,0.2851847388866892,5.907971975004734,7.02288937471668,26.81310357886764,25.53522347122044,7.697118888181187
304.0,21973.0,0.6378059210526316,61.6,0.1732914545651467,0.1614292419014611,6.087378089977462,8.595978194158633,28.119117245078478,22.29734956909223,5.066712052523815
480.0,25973.0,0.6188625,67.4,0.2716677775757943,0.2565190167444303,5.5797935728857375,6.459431618493607,25.16747796696897,27.402761787419124,7.910009627879106
447.0,25721.0,0.6148098434004474,61.2,0.2696310312204352,0.2055891128738811,5.197219998544502,6.526089804235499,25.04803143875992,26.451495524343205,7.512553671494068
291.0,24163.0,0.6498041237113402,53.6,0.2374492974356533,0.1422580423389549,6.1229130639420815,7.590973753655608,27.40133161989074,23.93848529559529,5.658062434886537
453.0,23005.0,0.6338123620309051,58.0,0.1870317675372757,0.1706621342518903,5.822713388618577,7.470821999393975,27.83952186739204,24.21695685034324,6.294298143265638
325.0,23661.0,0.5392276923076923,57.4,0.2796021660608619,0.3435112325890589,5.408304754948673,6.215727336532591,22.49542080125992,30.64782110026305,9.852267345320088
1065.0,23316.0,0.4608582159624413,107.1,0.3151906832323446,0.3316938799626742,5.425069374549219,6.788518664911759,24.553700587187816,26.039803265595523,12.0886934765512
161.0,22549.0,0.5665031055900621,70.9,0.2039317157674301,0.2565592553203153,5.681581457563564,6.899689716798053,26.309384148146524,25.55944170951791,9.207626607606873
547.0,21151.0,0.5379012797074955,74.8,0.3357894450637592,0.2202343728758259,5.544264390005166,7.061434514260856,25.52271676772071,25.989355338644337,7.716699747138313
257.0,22081.0,0.6315136186770428,75.4,0.2304388813239761,0.159582006050561,5.836141935563374,7.536706942125336,26.92622875063925,24.331634822149244,6.6494556343538775
466.0,23461.0,0.6023369098712447,52.5,0.2027154608837539,0.166732575911418,5.4398284222039335,7.271036627726772,26.42853834671113,25.540010474225923,7.549636786621493
188.0,22607.0,0.6936117021276595,52.9,0.2584375647052508,0.1165653110836739,5.529950383055085,7.418768548838564,26.055414535387538,22.49097002277625,9.566024279327296
252.0,21599.0,0.6398055555555555,56.8,0.1916504890498725,0.1333490457790375,5.992023866378053,8.035055293336889,27.18583895156639,24.158505498322285,5.967214741581954
267.0,23617.0,0.665430711610487,55.2,0.2161310294365959,0.178983508752181,5.4376090504868575,7.0360781223616815,27.31074463893736,24.38453312320594,6.403444588281645
283.0,26935.0,0.6385300353356891,54.3,0.3198601027094032,0.2357446431733664,5.754161501682309,6.735877457056845,25.289976978926862,25.791902780237297,7.446431733663893
589.0,24674.0,0.6233123938879457,51.4,0.2549498680307574,0.1800447251798404,5.92785681405275,7.377747997308863,26.929896957761677,24.416080363684895,6.575037248284672
117.0,21262.0,0.5886068376068376,57.3,0.1669885431338667,0.1437553545239374,5.970929472751826,7.247302772009815,27.114583182075595,24.008596279785674,6.695514542523997
258.0,17001.0,0.4768527131782946,78.4,0.1739441427967617,0.1715056735052183,6.689534089800696,8.241213382319472,28.84790454205547,22.72734662028156,6.809019085086322
309.0,23620.0,0.4768025889967637,94.8,0.5076969022344093,0.2701381912958488,5.996660603263377,6.889202617218255,24.85271359921809,25.80430592132055,7.8835555072896595
363.0,23958.0,0.6207162534435262,63.9,0.2227942481803657,0.1495650630214805,5.031954553523877,7.27010473992544,27.475590271613704,23.72314929877508,5.331084679566838
